time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2023-10-18 03:59:38.718 UTC, ,125,3163317,1648,17464, , ,3,1,32,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,32,14, , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227298881536,-1,-1, , , , , ,1,102, , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103248,34, , , , , , , , , , ,25165824,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:00:38.730 UTC, ,125,3163429,1648,17464,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,4, ,2,1, , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227301437440,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,27262976,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:01:38.752 UTC, ,125,3167917,1648,21952,112, ,6, ,26,3,0.12, ,4864, , , , , ,3,6, , , ,2,1,6, ,29,6,3, , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227301269504,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , ,12,0, , , , , , , ,3, , , , ,12,1, , , , , , ,12605,12, , , , , , , , , , ,27262976,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , 
2023-10-18 04:02:38.764 UTC, ,125,3167917,1648,21952,112, ,6, , , , , , , , , , , ,3,6, , , ,2,1,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227301195776,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27262976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:03:38.783 UTC, ,125,3169581,1648,23616,112, ,6, ,1,1,1.00, , , , , , , ,4,6, , , ,2,2,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227298807808,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , ,1,0, , , , , , , ,3, , , , ,1,1, , , , , , ,2048,1, , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2023-10-18 04:04:38.794 UTC, ,125,3169581,1648,23616,112, ,6, , , , , , , , , , , ,4,6, , , ,2,2,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227306110976,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:05:38.808 UTC, ,125,3169581,1648,23616,112, ,6, , , , , , , , , , , ,4,6, , , ,2,2,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227308388352,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:06:38.820 UTC, ,125,3169581,1648,23616,112, ,6, , , , , , , , , , , ,4,6, , , ,2,2,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227307646976,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:07:38.831 UTC, ,125,3169581,1648,23616,112, ,6, , , , , , , , , , , ,4,6, , , ,2,2,6, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,6801,227307376640,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6801, ,1697601578182, , , , ,3145728,6756, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:08:38.867 UTC, ,589,3172973,1648,26432,224, ,6, ,14, , , , , , , , , ,5,6, , , ,1,1,8, ,10, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7380,227303784448,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7380, ,1697601578182, , , , ,3145728,7353, , , ,8,5,38,5,2,5, , ,3,7, , , , ,1, , , , , , ,4096,2,579,6, , , , , , ,1,18,15443456,2, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , ,1, , , , , , , , 
2023-10-18 04:09:38.879 UTC, ,589,3172973,1648,26432,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7380,227307495424,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7380, ,1697601578182, , , , ,3145728,7353, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15443456,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2023-10-18 04:10:38.892 UTC, ,589,3172973,1648,26432,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7380,227304460288,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7380, ,1697601578182, , , , ,3145728,7431, , , ,7,1,12,1, ,1, , ,3,2, , , , ,1, , , , , , , , ,78,1, , , , , , , , ,16492032,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , 
2023-10-18 04:11:38.908 UTC, ,589,3172973,1648,26432,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227303342080,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16492032,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2023-10-18 04:12:38.922 UTC, ,589,3172973,1648,26432,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227303321600,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16492032,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:13:38.927 UTC, ,589,3172973,1648,26432,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227301036032,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16492032,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:14:38.935 UTC, ,589,3172973,1648,26432,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227300958208,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17540608,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2023-10-18 04:15:38.959 UTC, ,589,3172973,1648,26432,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227298189312,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17540608,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:16:38.972 UTC, ,589,3172973,1648,26432,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227285155840,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17540608,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:17:38.984 UTC, ,589,3172973,1648,26432,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227283861504,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17540608,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:18:38.996 UTC, ,589,3172973,1648,26432,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7458,227279339520,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7458, ,1697601578182, , , , ,3145728,7431, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17540608,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2023-10-18 04:19:39.007 UTC, ,589,3172077,1648,25536,224, ,6, ,15, , , , , , , , , ,5,6, , , ,1,1,8, ,10, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7806,227282366464,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7806, ,1697601578182, , , , ,3145728,7940, , , ,8,5,53,5, ,5, , ,3,9, , , , ,1, , , , , , , , ,509,6, , , , , , , , ,18589184,1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , ,1, , , , , , , , 
2023-10-18 04:20:39.021 UTC, ,589,3172077,1648,25536,224, ,6, ,1, , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,7967,227281252352,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7967, ,1697601578182, , , , ,3145728,8018, , , ,9,1,16,1, ,1, , ,3,2, , , , ,1, , , , , , , , ,78,1, , , , , , , , ,19637760,2, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , 
2023-10-18 04:21:39.032 UTC, ,589,3172077,1648,25536,224, ,6, ,2, , , , , , , , , ,5,6, , , ,1,1,8, ,2, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227281100800,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20686336,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , 
2023-10-18 04:22:39.055 UTC, ,589,3172077,1648,25536,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227279536128,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20686336,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:23:39.068 UTC, ,589,3172077,1648,25536,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227279220736,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20686336,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:24:39.083 UTC, ,589,3172077,1648,25536,224, ,6, ,3, , , , , , , , , ,5,6, , , ,1,1,8, ,2, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227279241216,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20686336,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , 
2023-10-18 04:25:39.097 UTC, ,589,3172077,1648,25536,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227277643776,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20686336,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:26:39.106 UTC, ,589,3172077,1648,25536,224, ,6, ,2, , , , , , , , , ,5,6, , , ,1,1,8, ,2, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8045,227276521472,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8045, ,1697601578182, , , , ,3145728,8018, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21734912,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , 
2023-10-18 04:27:39.124 UTC, ,589,3172077,1648,25536,224, ,6, ,3, , , , , , , , , ,5,6, , , ,1,1,8, ,3, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8117,227275423744,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8117, ,1697601578182, , , , ,3145728,8090, , , ,5,1,9,1, ,1, , ,3,2, , , , ,1, , , , , , , , ,72,1, , , , , , , , ,21734912,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , 
2023-10-18 04:28:39.154 UTC, ,589,3172077,1648,25536,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8117,227279388672,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8117, ,1697601578182, , , , ,3145728,8090, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21734912,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:29:39.168 UTC, ,589,3172077,1648,25536,224, ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8117,227279380480,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8117, ,1697601578182, , , , ,3145728,8090, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21734912,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:30:39.182 UTC, ,589,3172077,1648,25536,224, ,6, ,3, , , , , , , , , ,5,6, , , ,1,1,8, ,4, , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8190,227282890752,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8190, ,1697601578182, , , , ,3145728,8163, , , ,9,1,18,1, ,1, , ,3,2, , , , ,1, , , , , , , , ,73,1, , , , , , , , ,22783488,3, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,4, , , , , , , , , 
2023-10-18 04:30:41.644 UTC, ,589,3171853,1648,25536, , ,6, , , , , , , , , , , ,5,6, , , ,1,1,8, , , , , , , , , , , , , , , , ,6756,4, ,5679, , , , ,8190,227282763776,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8190, ,1697601578182, , , , ,3145728,8163, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24880640,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:30:58.953 UTC, ,125,3163469,1648,17616, , ,3,2,33,3,0.09, , , , , , , ,3,3, ,2,2,2,1,4, ,33,15, , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9399,227282530304,-1,-1, , , , , ,2,140, , , , , , , , , , , , , , , , , , , , , , , , , ,9399, ,1697603458393, , , , ,3145728,9354, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,121801,38, , , , , , , , , , ,26214400,3, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:31:58.973 UTC, ,125,3170061,1648,23984,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9399,227281068032,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9399, ,1697603458393, , , , ,3145728,9354, , ,11,0, , , ,1, , , ,3, , , , ,11,1, , , , , , ,10571,12, , , , , , , , , , ,28311552,2, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , , 
2023-10-18 04:32:59.004 UTC, ,125,3170061,1648,23984,224, ,5, ,2, , , , , , , , , ,5,5, , , ,2,1,7, ,4, , , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9399,227280838656,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9399, ,1697603458393, , , , ,3145728,9354, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , 
2023-10-18 04:33:59.022 UTC, ,125,3170061,1648,23984,224, ,5, ,5, , , , , , , , , ,5,5, , , ,2,1,6, ,8, , , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9399,227280670720,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9399, ,1697603458393, , , , ,3145728,9513, , , ,6,1,10,1,2,1, , ,3,2, , , , ,1, , , , , , ,4096,2,141,1, , , , , , , , ,30408704,3, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , 
2023-10-18 04:34:59.052 UTC, ,125,3170061,1648,23984,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,6, , , , , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9540,227281563648,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9540, ,1697603458393, , , , ,3145728,9513, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:35:51.162 UTC, ,125,3169837,1648,23984, , ,5, , , , , , , , , , , ,5,5, , , ,2,1,6, , , , , , , , , , , , , , , , ,9354,5, ,8243, , , , ,9540,227278766080,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9540, ,1697603458393, , , , ,3145728,9513, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,28,13267968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:45:40.963 UTC, ,125,3163493,1648,17640, , ,3,1,29,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,32,16, , , , , , , , , , , , , ,10177,6, ,9593, , , , ,10222,227280859136,-1,-1, , , , , ,2,149, , , , , , , , , , , , , , , , , , , , , , , , , ,10222, ,1697604340409, , , , ,3145728,10177, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119812,38, , , , , , , , , , ,25165824,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-18 04:46:40.984 UTC, ,589,3165981,1416,19552,112, ,4, ,29,1,0.03, , , , , , , ,4,4, , , ,2,2,4, ,19,2, , , , , , , , , , , , , ,10177,6, ,9593, , , , ,10634,227280404480,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10634, ,1697604340409, , , , ,3145728,10755, , ,4,6,6,48,6,3,6, , ,3,10, , , ,4,1, , , , , , ,10321,7,563,8, , , , , , , , ,28311552,2, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1, ,1,1, , , , , , , 
